"","sentences","name","country","page","languages"
"23","note representatives from ministries departments to be not below the rank of joint secretary","data/results/10.NMSA_Guidelines_English/13.txt","39","13","en"
"28","5.1.2 project sanctioning committee psc a project sanctioning committee cps chaired by mission director, nmsa with representation from indian council of agriculture research icar, department of land resources dolr, ministry water resources mowr, ministry of tribal affairs mota, ministry of environment & forests moef, dept. of animal husbandry, dairy & fisheries dahd&f, inn & ohm divisions of dac, paunch and other restructured missions will prioritize and approve projects under nmsa. cps will be serviced by natural resource management rm and rainfed farming system rs divisions of dac. the proposals for reclamation of problem soils may be made under rad components. proposals of sh components being demand based, would be scrutinized and approved by inn division of dac.","data/results/10.NMSA_Guidelines_English/14.txt","39","14","en"
"31","5.1.3 standing technical committee stc the programme implementation will be strongly supported by technical backstopping through well-structured and institutionalised feedback from scientific institutions for regular corrections. the expert institutions in the field of climate change research and natural resources management such as acrid will be made the main knowledge partner for this purpose and will coordinate the activities of technical committees. the scientific committee will have the ability and be provided adequate space within the nmsa to make their own assessment. standing technical committee st will be set up at the national level to provide time to time knowledge support and technical feed back to the project sanctioning committee and national advisory committee of nmsa to decide the policy content or change in any component if required. the st will be represented by crida, cazri, icar research complex for neh region, miss bhopal, icar research complex for eastern region patna, sari delhi, selected says and professionals of national international eminence. eight technical experts drawn from icarus any other source with additional responsibility or, full time engagement as advisory consultants on contract basis may be placed as technical support group at national level to assist stc. the dutiesresponsibilities, qualification and honorarium for engagement of advisers chief consultants will be made as per the specifications given at appendix-v and va. st will suggest modalities for sustainable agriculture practices based on cranial outcome and r&d experiences of icar and say systems to formulate mission implementation plan. st will meet at least once in three months and submit its report to the cps on the implementation of nmsa along with technical suggestions. similar setup at state level will also established to function as arms of central st and to provide technical advisory to state mission. adequate provision for scientific institutions will be made to enable the experts of the committee for visits, documentation and related expenditures.","data/results/10.NMSA_Guidelines_English/14.txt","39","14","en"
"29","5.1.4 climate change cell ccc of dac along with soil & land use survey of india slush will serve as knowledge networking centre for facilitating collaborative and interactive processes among stakeholders.","data/results/10.NMSA_Guidelines_English/15.txt","39","15","en"
"4","5.1.5 subordinate offices institutions of dac following subordinate organizations attached offices of department of agriculture & cooperation will also be associated in the implementation and monitoring of the mission a soil and land use survey of india slusi slush conducts various types of soil and land resource surveys and develops soil-related database for the planning and implementation of land development programmes. slush will house technical support unit tsu, monitor & coordinate implementation of mission in the states, undertake soil resource mapping, develop a gis-based web server, support training and skill development in the areas of soil health management, water management, integrated farming etc.","data/results/10.NMSA_Guidelines_English/15.txt","39","15","en"
"51","b national centre of organic farming ncof nco will be involved in promotion of organic farming through technical capacity building of stakeholders, technology development, transfer of technology, promotion & production of quality organic and biological inputs, awareness creation & publicity, quality control requirements of bio fertilizers & organic fertilizers including revision of standards & testing protocols, organic input resource management and market development.","data/results/10.NMSA_Guidelines_English/15.txt","39","15","en"
"62","c central fertilizer quality control & training institute   will undertake inspection and analysis of indigenous and imported fertilizers, standardization of methods of analysis and providing technical guidance to the state governments on integrated nutrient management.","data/results/10.NMSA_Guidelines_English/15.txt","39","15","en"
"71","d national committee on viticulture applications in horticulture ncpah paunch will be associated in implementation, monitoring and technical supervision of micro irrigation technology.","data/results/10.NMSA_Guidelines_English/15.txt","39","15","en"
"81","details of technical programme under the above subordinate offices institutes at 5.1.4a,&are given in chapter -2.","data/results/10.NMSA_Guidelines_English/15.txt","39","15","en"
"210","either from agriculture or horticulture may be nominated by chief secretary of the state as the chairman. director agriculture will be member secretary and director horticulture will be co-member secretary of the committee. once the sec for nmsa is notified, the state level committee of mini will stand dissolved. further, states will have freedom to nominate other nodal department or agency or create an autonomous state mission for sustainable agriculture samosa for this purpose. state may setup state standing technical committee sst to function as arms of central st and to provide technical advisory to state mission. state agricultural university will be the main knowledge partner of sstc. three to four technical experts drawn from local icar centres soother professional agencies in this field with additional responsibility or, full time engagement as state consultants on contract basis will be placed as technical support group at state level to assist sstc. the dutiesresponsibilities, qualification and honorarium for engagement of state consultants will be made as per the specifications given at appendix-v and va. sst will suggest modalities for sustainable agriculture practices based on r&d experiences and local requirements to formulate mission implementation plan. sst will meet at least once in three months and submit its report to the st on the implementation of nmsa along with technical inputs.","data/results/10.NMSA_Guidelines_English/16.txt","39","16","en"
"72","and sustainable agriculture modeling and networking. an illustrative approach for component specific planning is outlined belowrad aims at promoting integrated farming systemics with emphasis on multi-cropping, rotational cropping, inter-cropping, mixed-cropping practices with allied activities like horticulture, livestock, fishery, agroforestry, apiculture, conservation promotion of ntfps etc. to enable farmers not only in maximizing the farm returns for sustaining livelihood, but also to mitigate the impacts of drought, flood or other extreme weather events; ii depending on the type and extent of natural resources assets commodities already developed or supported, location-specific crops, fruits, vegetables, spices, flowers, feed & fodder, livestock, fisheries, apiculture, mushroom, medicinal & aromatic plantation and related income generating activities would be supported. activities like construction of ponds, land treatment, wells, supply of pumps, circumnavigation water saving devices, seed and sapling support etc. would be converged supplemented to promote value addition through a sustainable farming system; iii adoption of a cluster approach in a village or an area of not less than 10 0 ha contiguous or non-contiguous in difficult terrain with close proximity, in a village adjoining villages may be preferred for injecting investments to utilize the potential of available created common resources; iv selected clusters will have soil analysis soil health card as mandatory and at least 2 5% of the farming system area will have to be covered under on farm water management.","data/results/10.NMSA_Guidelines_English/17.txt","39","17","en"
"52","ix the farmers producer companies may be set up to grow organic products. these farmers can come from a group of villages, preferably contiguous, forming a cluster and should be supported to achieve organic certification over a period of three years. these producer companies should be given financial support as per provisions for fops and subsidies for eligible components under nmsa for marketing of the organic product so that it fetches better prices and encourages others to take up organic farming. marketing federations existing at the state level should enter into agreement with the producer companies to market their organic product in the niche markets.","data/results/10.NMSA_Guidelines_English/18.txt","39","18","en"
"211","and in some cases not completed due to discontinuation of funding. rt activities will not be taken up in any developed ongoing proposed wimp watershed project areas unless specifically recommended by the state level nodal agency of iwmp.","data/results/10.NMSA_Guidelines_English/19.txt","39","19","en"
"33","xi reclamation of problem soils alkaline through appropriate soil amendments, land development including biodrainage, on-farm water management including secondary storage as may be required in the cluster, may be proposed under rad component adopting the norms and specifications given under sh woof components.","data/results/10.NMSA_Guidelines_English/19.txt","39","19","en"
"42","xii convergence of relevant developmental programmes in project areas to be ensured for optimal utilization of resources by establishing an integrated and coordinated system involving different sectors and institutions. the upgraded utilities developed through watershed development programmes in terms of water harvesting and micro water storages can be made use through effective application and distribution systems like improved conveyance, field channels, pressurized irrigation, water lifting devices etc. to enhance the potential of farming systems. areas commodities developed being developed under national food security mission nfsm, national mission on oilseed & oil palm nmoop, mission for integrated development of horticulture midh, national livestock mission elm can be supplemented with other productions systems from nmsa to make it an integrated farming system facilitating additional livelihood opportunities to farmers. similarly the interventions of national mission for agriculture extension & technology name to appropriately made use for capacity building, awareness generation, information support, farm mechanization, availability of seeds planting materials etc.","data/results/10.NMSA_Guidelines_English/19.txt","39","19","en"
"53","xiii suitable linkage for agro-processing and marketing may be established for the cluster. possibilities of building post harvest and market linkage under opp model may be explored. funds from schemes like nadp, national mission for food processing may be dovetailed for this purpose.","data/results/10.NMSA_Guidelines_English/19.txt","39","19","en"
"73","the operational guidelines on soil health management component in chapter 2 provide detailed guidelines for planning and implementation.","data/results/10.NMSA_Guidelines_English/19.txt","39","19","en"
"212","technologies, efficient water application & distribution system, secondary storage and drainage development.","data/results/10.NMSA_Guidelines_English/20.txt","39","20","en"
"34","ii the unit cost of drip irrigation system varies with respect to plant spacing and location of the water source. the normative cost has been laid down for various micro irrigation systems for the purpose of calculating financial assistance. twenty five 2 5% higher cost, over & above the normative cost for all the systems has been fixed for north eastern & himalayan states for the purpose of calculating financial assistance.","data/results/10.NMSA_Guidelines_English/20.txt","39","20","en"
"54","iii location and crop specific technologically appropriate irrigation systems will be propagated ensuring least cost burden to the farmers beneficiaries; iv it may be ensured that at least 2 5% of the micro irrigation fund allocated to the state is used for crop sector.","data/results/10.NMSA_Guidelines_English/20.txt","39","20","en"
"91","viii implementing agency at the district level should follow uniform procedures and assure transparency in selecting beneficiaries and releasing assistance expeditiously. pris need to be consulted in selection of beneficiaries.","data/results/10.NMSA_Guidelines_English/20.txt","39","20","en"
"10","ix the water resources developed through watershed development programmes in the demonstration area should invariably be linked with the activities of woof component for its potential use. project areas under national food security mission nfsm, national mission on oilseed & oil palm nmoop, mission for integrated development of horticulture midh, national livestock mission elm may also take the advantage of this component for improving water use efficiency, if this component has not been utilized from the parent scheme.","data/results/10.NMSA_Guidelines_English/20.txt","39","20","en"
"11138","x norms for registration of mi system manufecturs, quality control and after sale services are given in appendix-ia.","data/results/10.NMSA_Guidelines_English/20.txt","39","20","en"
"213","details of eligible components and pattern of assistance against are at appendix-i.","data/results/10.NMSA_Guidelines_English/21.txt","39","21","en"
"55","i  will support climate change adaptation mitigation researcher projects to develop suitable sustainable management practices and integrated farming system models suitable to specific agro-climatic conditions; ii comprehensive pilot blocks will be supported to illustrate functional mechanism for dissemination of rainfed technologies, planning, convergence and coordination with flagship schemes missions like , iwmp, accelerated irrigation benefit programme aibp, rkvy, nfsm, midh, nma&et etc. such an integrated action of input and output flows across agriculture, livestock and other production systems will harness the growth potential of the rainfed production systems, imparting sustainability of local production systems while negotiating clime change risks. a consortium approach may be put in place with various stake holders including knowledge partners like state agricultural universities saus, krishi vigilant kendra kvks, indian council of agricultural research icar centres, professional organizations including ngos etc. by the state government to provide single window service knowledge provider system for the benefit of farming community. the consortium will prepare a comprehensive and holistic development plan for the pilot block incorporating all eligible activities that can be supported through different programmables of central & state governments to mainstream sustainable and climate resilient agriculture practices. state government will adopt a transparent process for constitution of the consortium and selection of consortium leader organization.","data/results/10.NMSA_Guidelines_English/21.txt","39","21","en"
"214","the funds through the consortia for the activities under the consolidated and holistic development plan developed by the consortia as stated in para ii above. this will not only avoid duplication of efforts but also help in deriving potential benefit of the interventions taken up under various programmes in a complementary manner. funds under this component will not be released until and unless the state government notifies the block and issues orders as stated above.","data/results/10.NMSA_Guidelines_English/22.txt","39","22","en"
"35","v trainings and demonstrations on various aspects of climate change adaptation in agriculture based on research e.g nicra, acrid etc findingsexperiences.","data/results/10.NMSA_Guidelines_English/22.txt","39","22","en"
"82","6.2 mission implementation plan mip states will prepare mission implementation plan imp indicating action plan and strategies for sustainable agriculture development with a horizon of 5-7 years which will emanate from district agriculture plans pads and state agriculture plan sap prioritizing the interventions from climate change point of view. perspective plan should also consider the agriculture sector recommendations made in the state action plan on climate change sap cc if prepared by the state along with sap to address climatic factors. agro-ecological conditions like topography, soil characteristics, climate, frequency of extreme weather events, crops and cropping systems, plants & trees, land& land use, water etc. are key parameters for outlining strategy for sustainable development. it should primarily focus on conservation of natural resources for promoting farming systems that have locational advantage and easier adaptability. a tentative structure content of the imp is given at appendix-ii.","data/results/10.NMSA_Guidelines_English/22.txt","39","22","en"
"216","and available infrastructure in the districts where it is functional. the amount will be transferred only after ensuring the proof of procurement of equipment made by the farmer as per provisions and norms prescribed in the guidelines. state government will ensure that at least 5 0% of beneficiaries belong to small and marginal farmer category.","data/results/10.NMSA_Guidelines_English/24.txt","39","24","en"
"37","6.5.1 in a cluster approach a specific area is to be taken up and almost of the farmers in that area are chosen as beneficiaries and encase individual farmers wanting to avail the benefits of the nmsa, the beneficiary selection process should be transparent and time bound. the entire process of application selection of beneficiaries may be made online and time bound. in cases where the farmers, do not have access to internet can make use of online kiosks, the common service centers, etc. which are now available in the rural area and are being used by the farmers for various other activities. such internet and online service providers should be allowed to charge some fixed fee from the farmer to submit their application online and for further follow up. besides, the name of beneficiaries and assistance given to them be also put on the departmental website in public domain. the selection and transfer of benefit should be time bound and may be online so that the farmer is not required to visit the department office for such things time & again.","data/results/10.NMSA_Guidelines_English/24.txt","39","24","en"
"56","7.1 nmsa envisages concerted mechanism for monitoring and evaluation with involvement of all implementing agencies including line departments.","data/results/10.NMSA_Guidelines_English/24.txt","39","24","en"
"63","7.2 strong technical monitoring and feedback system will be put in place to service the national advisory council can on technical feasibility of components in terms of climate resilience. the experts from acridity and state agricultural universities will be institutionalised within nmsa to rigorously monitor and evaluate the mission activities thrice in a year and report to nac. these scientific committees will help national committee mission director to assess and decide the policy content or change in action plan, if required.","data/results/10.NMSA_Guidelines_English/24.txt","39","24","en"
"75","7.3 at state level, process of implementation will be monitored by sst and samosa slc. at national level, nmsa will be monitored by cps and stc. web-based monitoring, video conferencing, desk reviews, field visits, and evaluation of programme implementation will be followed for effective monitoring of mission initiatives. state government may also undertake concurrent evaluation during implementation period to facilitate mid course corrections, if, any.","data/results/10.NMSA_Guidelines_English/24.txt","39","24","en"
"217","apr should be sent to department of agriculture & cooperation, ministry of agriculture within three months, after closure of financial year.","data/results/10.NMSA_Guidelines_English/25.txt","39","25","en"
"38","7.5 state governments may ensure that digital location of all the project areas physical assets created, name of beneficiaries, assistance provided etc. under nmsa are, maintained and uploaded on the digital map of the district state and kept in public domain to ensure better transparency in programme implementation.","data/results/10.NMSA_Guidelines_English/25.txt","39","25","en"
"43","7.6 at field or village level, panchayats will be involved in overseeing day to day process of implementation. at district level, monitoring will be undertaken by joint director deputy director agriculture in collaboration with respective villa panchayati raj institutions.","data/results/10.NMSA_Guidelines_English/25.txt","39","25","en"
"57","7.7 at cluster village level, details of approved programme, all activities undertaken, name of beneficiaries, expenditure incurred etc. may be displayed at the panchayat prominent public place in the locality and it be placed before the concerned gram sabha annually from the point of social audit.","data/results/10.NMSA_Guidelines_English/25.txt","39","25","en"
"64","nmsa will be operational throughout the country. however, some components interventions will have location specific approach suitable to specific agro-ecological zones besides converging the activities of the mission with other programmes of dac like nfsm, midh, nmoop, manet etc.","data/results/10.NMSA_Guidelines_English/25.txt","39","25","en"
"83","9.1 department of agriculture & cooperation, government of india will communicate tentative annual outlay to each state implementing agency, who in turn will prepare respective component-wise allocation for saps refer para-6.3 & 6.4 above.","data/results/10.NMSA_Guidelines_English/25.txt","39","25","en"
"92","9.2 consequent to approval of aap, funds will be released to state nodal department or designated implementing agency notified by the state.","data/results/10.NMSA_Guidelines_English/25.txt","39","25","en"
"101","9.3 state level implementing agency would ensure implementation in a time bound manner in accordance with their approved aap. funds will be released in installments based on physical & financial progress report, submission of utilization certificates and other necessary documents as per provisions of general financial rules, specific emergent need etc. however, for setting strengthening of soil fertilizer testing laboratories, funds would be released in one instalment after approval of aap.","data/results/10.NMSA_Guidelines_English/25.txt","39","25","en"
"218","total allocation to states will also be earmarked for meeting administrative and other contingent expenses for implementation of the mission.","data/results/10.NMSA_Guidelines_English/26.txt","39","26","en"
"39","9.5 at least 5 0% of the allocation is to be utilized for small, marginal farmers of which at least 3 0% are women beneficiaries farmers. further 1 6% & 8% of the total allocation or in proportion of scst population in the district will be utilized for special component plan cps and tribal sub plan tsp respectively.","data/results/10.NMSA_Guidelines_English/26.txt","39","26","en"
"58","1 0.1 information and communication technology will be deployed extensively for ensuring transparency in the implementation process and effective monitoring of the mission programme.","data/results/10.NMSA_Guidelines_English/26.txt","39","26","en"
"65","1 0.2 states will upload approved sap on nmsa website that will be exclusively created for this purpose. physical and financial progress under each sub components of nmsa should also be updated every month and uploaded in the website as per format given at appendix - iii.","data/results/10.NMSA_Guidelines_English/26.txt","39","26","en"
"76","1 0.3 the information on physical and financial achievements under tsp and specs components have to be furnished annually as per format given at appendix-iv.","data/results/10.NMSA_Guidelines_English/26.txt","39","26","en"
"84","1 0.4 nmsa will be evaluated preferably on bi-annual basis through third party agency for assessing efficacy, performance, outcome and shortcomings to facilitate mid course corrections. state govt. and designated implementing agencies may, however, conduct independent evaluation to assess performance of nmsa, in terms of its objectives.","data/results/10.NMSA_Guidelines_English/26.txt","39","26","en"
"93","1 0.5 a bench marking exercise must be taken up before taking up any cluster project under nmsa.","data/results/10.NMSA_Guidelines_English/26.txt","39","26","en"
"111","nmsa is expected to transform indian agriculture into more climate resilient production system through suitable adaptation and mitigation measures in domains of both crops and animal husbandry. these measures will help in absorption of improved technology and best practices and promote different coping mechanisms for climatic and non climatic stresses. while primary focus of nmsa will be conservation and sustainable use of natural resources for food and livelihood security, it will also expand its coverage primarily to rainfed areas by integrating farming systems with livestock and fisheries, so that agricultural production continues to grow in a sustainable manner.","data/results/10.NMSA_Guidelines_English/26.txt","39","26","en"
"102","indicative combinations illustrated; any other location specific suitable cropping farming systems may be taken up in consultation with searchlight organizations. b. coarse cereal based rice-wheat-sorghum +cowpea rice-oil seeds rice-vegetable wheatstone rice-vegetables+ mushroom rice-wheat-pulses rice-pulses-veg rice-wheat-vegetables rice-rice ricesoybeansunhemp+ mushroom maize-potato-onion maize-wheat-summer mung bean maize+ soybean-wheat maize-pea-potato maize-potato-wheat maize+cowpea-onion sorghum-pigeonpea sorghum-chickpea safflower sorghum cowpea-fingermillet fingermillet+ soybean field bean 5 0% of input cost limited to rs. 1 0,00 0- per ha.","data/results/10.NMSA_Guidelines_English/27.txt","39","27","en"
"112","maximum permissible assistance will be restricted to 2 ha per beneficiary.","data/results/10.NMSA_Guidelines_English/27.txt","39","27","en"
"12119","input cost includes land preparation, seeds, fertilizermanure, plant nutrients, plant protection chemicals and herbicides etc.","data/results/10.NMSA_Guidelines_English/27.txt","39","27","en"
"121","5 0% of input costs of cropping system including cost of animals with one year concentrated food limited to rs. 4 0,00 0- per ha 2 milch animals+ 1 ha cs","data/results/10.NMSA_Guidelines_English/29.txt","39","29","en"
"14","input cost of cropping system includes seeds, fertilizermanure, plant nutrients, plant protection chemicals and herbicides etc.","data/results/10.NMSA_Guidelines_English/29.txt","39","29","en"
"44","rice-fish farming system fishery in pond+fruits vegetables on bunds+crops fishery+duckerypoultry one unit per farm under plantation horticulture based farming system year concentrated food limited to rs. 2 5,00 0- per ha1 0 animals5 0 birds + 1 ha cs.","data/results/10.NMSA_Guidelines_English/30.txt","39","30","en"
"86","5 0% of input cost of cropping vegetable system including cost of fish farming limited to rs. 2 5,00 0- per ha.","data/results/10.NMSA_Guidelines_English/30.txt","39","30","en"
"105","input cost of cropping vegetable system includes land preparation, seeds, fertilizermanure, plant nutrients, plant protection chemicals and herbicides etc.","data/results/10.NMSA_Guidelines_English/30.txt","39","30","en"
"79","silage making for increased availability of green fodder round the year green housenaturally ventilated tubular structure ii naturally ventilated wooden structure iii naturally ventilated bamboo structure construction of silo pit of 210 0-250 0 cubic feet with brick and cement mortar; either below ground or above ground with provision of chaff cutter and weighing balance high value crops, vegetables, flower, raising planting material to avoid water stress etc.","data/results/10.NMSA_Guidelines_English/31.txt","39","31","en"
"59","rs. 3 0- per sq.m and rs. 3 7.5 0 per sq.m for hilly areas 5 0% of cost construction cost - rs. 12 5 for plain rs. 15 0 per cum for hilly areas limited to rs. 7500 0 for plain areas and rs. 9000 0 for hilly areas including lining. for smaller size of the ponds dugwells, cost admissible on pro rats basis. cost for non-lined ponds tanks will be 3 0% less. the families who are eligible for individual beneficiary oriented works under  should preferably be given the labour component through  and the material component through nmsa.","data/results/10.NMSA_Guidelines_English/32.txt","39","32","en"
"219","other smaller size on pro rats basis depending upon the command areas, owned & managed by aomntf amrgroup. cost for non-lined ponds tanks will be 3 0% less. assistance under nmsa will be restricted to the cost of plastic lining for  beneficiaries. minimum command area shall be at least 1 0 ha for such projects and operation and management of assets will be preferably through water users association wua.","data/results/10.NMSA_Guidelines_English/33.txt","39","33","en"
"310","5 0% of the total cost of installation limited to rs. 2 5,00 0- per unit only in areas which are not categorized under overexploited, critical & semi critical zones by central ground water board.","data/results/10.NMSA_Guidelines_English/33.txt","39","33","en"
"711","water harvesting system for communities construction of community tank son farm ponds check dam reservoirs with use of plastic lining on public land. if some individual agrees for construction on his land, the same will have to be transferred in the name of panchayat government first.","data/results/10.NMSA_Guidelines_English/33.txt","39","33","en"
"311","electricity connectivity to community tubewelltube-wellswater sources without scope of gravitational flow with command of more than 2 5 ha. group of farmers as a registered user group can also avail assistance for private tube-wells dug wells with irrigation potential more than 2 5 ha.","data/results/10.NMSA_Guidelines_English/34.txt","39","34","en"
"610","in-situ moisture conservation land leveling, field bunding, mulching, broad bed and furrow system, ridge and furrow method, saucer basins semi circular bunds, compartmental bunding, tied ridges vegetative nitrogen fixing hedge mixed use protective fencing critical barriers maximum permissible assistance will be restricted to 4 ha per beneficiarygroup.","data/results/10.NMSA_Guidelines_English/34.txt","39","34","en"
"712","5 0% of the cost of installation limited to rs. 1 5,00 0- per electric diesel unit and rs. 5 0,00 0- per solar wind unit.","data/results/10.NMSA_Guidelines_English/34.txt","39","34","en"
"88","5 0% of the cost of installation & transmission system from the nearest source limited to rs. 1.2 5 lakh per unit. the implementation agency should be the user group and to be responsible for its maintenance and security.","data/results/10.NMSA_Guidelines_English/34.txt","39","34","en"
"108","maximum permissible assistance will be restricted to 2 ha per beneficiarygroup.","data/results/10.NMSA_Guidelines_English/34.txt","39","34","en"
"45","cnorr aestaggered binding trenching upper reach gully control bind earthen with vegetative support loose bouldergabion","data/results/10.NMSA_Guidelines_English/35.txt","39","35","en"
"510","middle reach gully control bind earthen with vegetative support loose boulder check bundgabions","data/results/10.NMSA_Guidelines_English/35.txt","39","35","en"
"611","5 0% of cost subject to a limit of rs. 500 0- per ha to individual and 9 0% of cost in case of common land proposed in project mode with other activities.","data/results/10.NMSA_Guidelines_English/35.txt","39","35","en"
"713","maximum permissible assistance shall be restricted to rs. 1 0,00 0- for individual beneficiary and rs. 1 lakh for a common property per village.","data/results/10.NMSA_Guidelines_English/35.txt","39","35","en"
"109","5 0% of the cost subject to a limit of rs. 3,00 0- per structure in case of individual and 10 0% in case of common land proposed in project mode with other activities.","data/results/10.NMSA_Guidelines_English/35.txt","39","35","en"
"115","maximum permissible assistance shall be rs. 1 5,00 0- per individual and rs. 1.2 lakh for a common property per village.","data/results/10.NMSA_Guidelines_English/35.txt","39","35","en"
"220","lower reach gully control structure earthen with vegetative support loose boulder check bundgabions","data/results/10.NMSA_Guidelines_English/36.txt","39","36","en"
"46","construction of vermin compost units, organic input production units and green manuaring. proposed in project mode with other activities. maximum permissible assistance shall be restricted tors. 2 4,00 0- per individual and rs. 1.2 lakhs for a common property per village.","data/results/10.NMSA_Guidelines_English/36.txt","39","36","en"
"612","5 0% of the cost subject to a limit of rs. 2 0,00 0- per structure in case of individual and 10 0% in case of common land proposed in project mode with other activities. maximum permissible assistance shall be restricted to rs. 4 0,00 0- per individual and rs. 2.4 lakhs for common property per village.","data/results/10.NMSA_Guidelines_English/36.txt","39","36","en"
"714","5 0% of the cost subject to a limit of rs. 4 0,00 0- per structure in case of individual and 10 0% in case of common land proposed in project mode with other activities. maximum permissible assistance shall be restricted tors. 4 0,00 0- per individual and rs. 1.6 lakhs for common property per village.","data/results/10.NMSA_Guidelines_English/36.txt","39","36","en"
"221","unit for permanent structure and rs. 8,00 0- per unit for hope vermin bed.","data/results/10.NMSA_Guidelines_English/37.txt","39","37","en"
"312","5 0% of cost limited to rs. 200 0- per ha and restricted to 2 ha per beneficiary for green manuring.","data/results/10.NMSA_Guidelines_English/37.txt","39","37","en"
"47","5 0% of capital cost subject to a limit of rs. 400 0- per square meter of storage processing unit. maximum permissible assistance shall be restricted to rs. 2.0 lakh per unit.","data/results/10.NMSA_Guidelines_English/37.txt","39","37","en"
"511","as per policy & process guidelines for fops issued by sfac, dac, ministry of agriculture. up to 2% of project cost","data/results/10.NMSA_Guidelines_English/37.txt","39","37","en"
"13105","small village level storage packaging processing unit for value addition to the produce of farming system to fetch better economic returns.","data/results/10.NMSA_Guidelines_English/37.txt","39","37","en"
"613","3 5% of cost of installation* for small & marginal farmers and 2 5% of cost of installation* for others in non-dpapddp ne&h regions.","data/results/10.NMSA_Guidelines_English/38.txt","39","38","en"
"715","5 0% of cost of installation* for small & marginal farmers and 3 5% of cost of installation* for others in deadpan areas and ne &states.","data/results/10.NMSA_Guidelines_English/38.txt","39","38","en"
